"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0032956","regulation of actin cytoskeleton organization","56/2074","344/18888",0.162790697674419,1.48254131999731,3.17221317491946,0.00168598847159914,0.0262978519273771,0.0219117465802094,"FSCN1/TMOD3/ELN/ECT2/ARHGEF10L/PFN2/GRHL3/SNX9/LIMK1/FAM107A/KANK1/C15orf62/GSN/CGNL1/STMN1/RNH1/FHOD1/RND3/DAAM2/PDXP/EPHA1/ESAM/LMOD1/MYOC/TMSB15A/SCIN/TACSTD2/CAPZB/ARHGAP40/WNT11/NEB/TRPM2/CFL2/DVL3/KANK4/TACR1/PDGFRB/SYNPO2/PHLDB2/DIXDC1/CCL26/BST2/SIGLEC15/RAC3/RND1/RHPN1/CTTN/KANK2/RHOD/CTNNA2/SMIM22/TMSB15B/ADD2/CAPZA3/ALOX15/MYO3A",56
"BP","GO:0046037","GMP metabolic process","9/2074","27/18888",0.333333333333333,3.03567984570878,3.71757163742913,0.00169057792051075,0.0262998612647266,0.0219134207888451,"GMPS/HPRT1/MAGI3/PPAT/TJP2/NT5C2/CASK/GDA/DLG2",9
"BP","GO:0014009","glial cell proliferation","15/2074","60/18888",0.25,2.27675988428158,3.47882917605096,0.00170155596842867,0.0264009841838301,0.0219976778522344,"TREM2/NFIA/IL34/LEPR/SOX11/PLAG1/ETV5/CHRM1/IL33/NTN1/LGI4/IL1B/CYSLTR1/CDKN2B/SOX10",15
"BP","GO:0045931","positive regulation of mitotic cell cycle","26/2074","130/18888",0.2,1.82140790742527,3.30056001750202,0.00175980424233518,0.0271381660835479,0.0226119083610509,"CDCA5/DTL/TMOD3/DLGAP5/CDC20/STIL/CDK1/MTBP/VPS4B/CDK4/RAB11A/KCNA5/ESPL1/FBXO5/FGF10/CDC7/CUL3/CCNE2/BRCA2/DYNLT3/CDC25A/CCNB1/RRM2/PBX1/USP2/WNT10B",26
"BP","GO:0045740","positive regulation of DNA replication","12/2074","43/18888",0.27906976744186,2.54149940570967,3.55410180036966,0.00176287612109885,0.0271381660835479,0.0226119083610509,"LPIN1/CDK1/E2F7/PCNA/PTK6/GLI1/CDC7/CDT1/CDC25A/GLI2/DBF4/EREG",12
"BP","GO:0070296","sarcoplasmic reticulum calcium ion transport","12/2074","43/18888",0.27906976744186,2.54149940570967,3.55410180036966,0.00176287612109885,0.0271381660835479,0.0226119083610509,"RYR1/ATP1A2/CALM1/CASQ2/TMEM38B/ANK2/HRC/CASQ1/RYR2/AKAP6/SLC8A1/DMD",12
"BP","GO:0042692","muscle cell differentiation","67/2074","428/18888",0.156542056074766,1.42563469389594,3.1281920019382,0.00178325463412293,0.0273803888614291,0.0228137318460847,"SIX1/TMOD3/SORBS2/SIX4/ACADM/SORT1/CDK1/HEY1/RYR1/LDB3/LAMA1/PGM5/MEIS1/NOX4/BARX2/UCHL1/RORA/NLN/FGF10/FOXO4/ACVR1/CSRP1/MYOZ1/CXCL10/NEBL/LAMB1/RPL3L/LMOD1/MYOM1/CAV2/PI16/NEB/NRG1/MYOCD/MYH11/CFL2/ANK2/COL6A1/MYL9/ADGRB3/PDGFRB/FLNC/SCGB3A1/TBX1/KLHL41/TBX3/WT1/CASQ1/ACTL8/MSX1/AKAP6/RBM24/KIT/KCNH1/SLC8A1/MYL2/ACTA1/WNT10B/MYOM3/DMD/B4GALNT2/MYBPC2/KRT8/MEGF10/TBX18/GATA4/EREG",67
"BP","GO:0051928","positive regulation of calcium ion transport","24/2074","117/18888",0.205128205128205,1.86811067428232,3.30806981866674,0.00181725745380384,0.0277880064473338,0.023153364652165,"CALM1/CXCL11/LGALS3/ADCYAP1R1/CXCL10/CASK/P2RX3/CACNB2/TRPV3/ANK2/ATP1B1/MYLK/PDGFRB/P2RY6/XCL1/DRD1/JPH2/CASQ1/RYR2/AKAP6/PLA2G1B/LHCGR/NPSR1/MS4A1",24
"BP","GO:0001823","mesonephros development","22/2074","104/18888",0.211538461538462,1.92648913285365,3.32746353011187,0.00183336745386921,0.0277880064473338,0.023153364652165,"SIX1/KIF26B/HOXD11/SIX4/CITED1/CTNNBIP1/HOXB7/FGF10/TCF21/BASP1/TACSTD2/FOXC1/EPCAM/SPRY1/SIX2/WNT11/WT1/PBX1/SALL1/GPC3/FOXC2/ROBO2",22
"BP","GO:0010389","regulation of G2/M transition of mitotic cell cycle","22/2074","104/18888",0.211538461538462,1.92648913285365,3.32746353011187,0.00183336745386921,0.0277880064473338,0.023153364652165,"KIF14/DTL/CENPF/AURKB/CDK1/VPS4B/CDK4/RAB11A/CLSPN/BRCA1/TOPBP1/FHL1/CDK6/FBXO5/FOXO4/CDC7/ORC1/TICRR/CDC25A/CCNB1/PBX1/WNT10B",22
"BP","GO:0022600","digestive system process","22/2074","104/18888",0.211538461538462,1.92648913285365,3.32746353011187,0.00183336745386921,0.0277880064473338,0.023153364652165,"STK39/SNX10/TFF1/SLC26A6/WNK4/TJP2/FGF10/SCARB1/TYMP/TFF2/HTR4/CHRM1/NPC1L1/GCNT3/AKR1C1/PLS1/LEP/SLC5A1/NPSR1/RBP4/AQP5/DCANP1",22
"BP","GO:0061326","renal tubule development","22/2074","104/18888",0.211538461538462,1.92648913285365,3.32746353011187,0.00183336745386921,0.0277880064473338,0.023153364652165,"SIX1/KIF26B/HOXD11/SIX4/CITED1/STAT1/TFAP2B/CTNNBIP1/HOXB7/LGR5/WNK4/HES5/TCF21/TACSTD2/SIX2/WNT11/WT1/PBX1/SALL1/GPC3/PROM1/IRX1",22
"BP","GO:0031667","response to nutrient levels","75/2074","490/18888",0.153061224489796,1.39393462302954,3.10303897272429,0.00184195993230025,0.0278466557970314,0.0232022321296768,"SPP1/COL1A1/STK39/SP1/KAT2B/STC2/XPR1/FAM107A/ACADM/BMP8A/PDK4/PCSK9/IFI16/FADS1/RRAGD/STAT1/SCNN1B/LRRK2/CYP27B1/CYP26A1/CBS/CPEB4/TYMS/PIK3C2B/WNK4/BRIP1/ACVR1C/EIF2AK2/FOXO4/ZFP36/SESN2/CTSK/ALAD/SLC2A1/CXCL10/HMGCS2/PIM1/AQP3/SLC16A1/ACACB/WNT11/SLC6A4/UCP3/RASAL2/FOS/COL6A1/HTR4/PLD1/SLC39A4/PSPH/NCOA1/FOLR1/VGF/ZEB2/CYP24A1/SST/LEP/KL/CLPS/KANK2/ALDH1A2/DAPL1/KRT20/LPL/TNFRSF11B/SESN3/TPCN2/KYNU/PPARG/CDKN2B/AKR1C3/PPARGC1A/GAST/GATA4/CIDEB",75
"BP","GO:0016054","organic acid catabolic process","43/2074","250/18888",0.172,1.56641080038573,3.16630116863715,0.00192289440454896,0.0289219015541344,0.0240981422825726,"LPIN1/HADHB/ACADM/ACADVL/NAGK/ECHDC2/SCP2/CRYL1/SHMT1/CYP26A1/CBS/MCEE/ACOX2/TDO2/SDS/SESN2/TST/DDAH1/IRS1/BDH2/SLC16A1/ACACB/NOS2/IDO1/SULT2A1/ACADSB/LDHD/CARNS1/ACOXL/ABAT/PON3/HDC/GAD1/ACADL/LEP/FTCD/CRAT/HMGCLL1/GLDC/PLIN5/KYNU/FMO1/GLYATL2",43
"BP","GO:0046395","carboxylic acid catabolic process","43/2074","250/18888",0.172,1.56641080038573,3.16630116863715,0.00192289440454896,0.0289219015541344,0.0240981422825726,"LPIN1/HADHB/ACADM/ACADVL/NAGK/ECHDC2/SCP2/CRYL1/SHMT1/CYP26A1/CBS/MCEE/ACOX2/TDO2/SDS/SESN2/TST/DDAH1/IRS1/BDH2/SLC16A1/ACACB/NOS2/IDO1/SULT2A1/ACADSB/LDHD/CARNS1/ACOXL/ABAT/PON3/HDC/GAD1/ACADL/LEP/FTCD/CRAT/HMGCLL1/GLDC/PLIN5/KYNU/FMO1/GLYATL2",43
"BP","GO:0007229","integrin-mediated signaling pathway","23/2074","111/18888",0.207207207207207,1.88704422841356,3.29188007610013,0.001948891378865,0.0292383296941171,0.0243617947372786,"COL3A1/LAMA1/CEACAM1/ISG15/ITGB4/ITGAV/TEC/ITGA11/CUL3/ITGA7/LAMB1/DIAPH3/PHACTR4/TIMP1/MADCAM1/CDH17/LIMS2/FN1/COL16A1/FERMT1/ITGB6/ITGA9/CD40LG",23
"BP","GO:0007052","mitotic spindle organization","26/2074","131/18888",0.198473282442748,1.80750403026935,3.25723431804798,0.00197104087900628,0.0294955761995457,0.0245761362071127,"TPX2/KIF23/KIF4A/MYBL2/NEK2/CDCA8/AURKB/DLGAP5/CDC20/STIL/TACC3/VPS4B/BIRC5/SPC25/PRC1/NUF2/RAB11A/CENPE/KIFC1/STMN1/NDC80/CHEK2/KIF11/PSRC1/CENPH/CCNB1",26
"BP","GO:0030857","negative regulation of epithelial cell differentiation","14/2074","55/18888",0.254545454545455,2.31815551854125,3.4382589992147,0.00199457098621171,0.0297721279359601,0.0248065630716856,"FST/STAT1/HES5/FGF10/MSX2/SPRY1/SIX2/TP63/TBX3/MSX1/MMP9/REG3G/HOXA7/IFNG",14
"BP","GO:0030730","sequestering of triglyceride","7/2074","18/18888",0.388888888888889,3.54162648666024,3.78889329681606,0.00202547913952226,0.0298476910971625,0.0248695233790005,"TREM2/ABHD5/CIDEA/IL1B/LPL/PLIN5/PPARG",7
"BP","GO:0042053","regulation of dopamine metabolic process","7/2074","18/18888",0.388888888888889,3.54162648666024,3.78889329681606,0.00202547913952226,0.0298476910971625,0.0248695233790005,"HPRT1/DRD4/ALDH2/ABAT/DRD1/CHRNB2/MAOB",7
"BP","GO:0042069","regulation of catecholamine metabolic process","7/2074","18/18888",0.388888888888889,3.54162648666024,3.78889329681606,0.00202547913952226,0.0298476910971625,0.0248695233790005,"HPRT1/DRD4/ALDH2/ABAT/DRD1/CHRNB2/MAOB",7
"BP","GO:0042574","retinal metabolic process","7/2074","18/18888",0.388888888888889,3.54162648666024,3.78889329681606,0.00202547913952226,0.0298476910971625,0.0248695233790005,"ABCA4/AKR1C1/CYP27C1/BCO2/ALDH1A2/AKR1C3/RPE65",7
"BP","GO:1901970","positive regulation of mitotic sister chromatid separation","7/2074","18/18888",0.388888888888889,3.54162648666024,3.78889329681606,0.00202547913952226,0.0298476910971625,0.0248695233790005,"CDCA8/AURKB/DLGAP5/CDC20/BIRC5/ESPL1/CUL3",7
"BP","GO:0071241","cellular response to inorganic substance","40/2074","229/18888",0.174672489082969,1.59074926412687,3.1588361013646,0.002030007484729,0.0298476910971625,0.0248695233790005,"HSP90B1/ECT2/STK39/CPNE6/RYR1/DDX11/LRRK2/RAD51/SCN5A/PRNP/SLC25A23/SYT15/ITPKC/CPNE8/ALAD/CHP2/TF/RASAL1/SLC11A1/TRPM2/SYT12/FOS/SLC13A5/MT1A/FOSB/SMPD3/MT1H/SYT1/ITPKA/MMP9/KCNH1/NLGN1/MT1HL1/FABP4/CLDN1/SYT5/DLG2/AKR1C3/ACER1/ALOX15",40
"BP","GO:0043434","response to peptide hormone","68/2074","438/18888",0.155251141552511,1.41387828430272,3.0779520844709,0.00204721013707085,0.0300257486770391,0.0250178835027747,"COL1A1/LPIN1/SP1/KAT2B/STC2/RAB10/COL3A1/SORT1/PDK4/PCSK9/KANK1/CITED1/STAT1/SCNN1B/PRKDC/TGFBR3/CEACAM1/FAT1/PNPLA3/TFF1/MYO5A/SOCS1/BRIP1/LTA4H/ACVR1C/FOXO4/SESN2/CTSK/SLC2A1/HMGCS2/IRS1/CAV2/GAB1/TIMP1/UCP3/FOS/SLC2A4/COL6A1/ECHDC3/EGR1/TNS2/TNFSF10/RAB31/NKX6-1/NCOA1/BTG2/VGF/PID1/LEP/KL/IL1B/SCNN1A/CPEB2/CYP11A1/REG3G/GHRHR/SESN3/NR4A3/FOXC2/PLA2G1B/KLF15/LHCGR/SLC39A14/SORBS1/GNRHR/PPARG/EREG/NEFL",68
"BP","GO:1901888","regulation of cell junction assembly","38/2074","215/18888",0.176744186046512,1.60961629028279,3.15732355607817,0.00208899744638453,0.0305626028384198,0.0254651980730745,"SIX1/SIX4/FAM107A/AGRN/THBS2/NEGR1/SYNDIG1/LRFN1/CNTNAP2/MYOC/AMIGO2/MUSK/ADGRB3/ST8SIA2/APOD/NTRK2/CLDN5/PHLDB2/NTN1/COL16A1/SLITRK5/EPHB1/NLGN3/WNT7A/IL1B/ICAM5/CBLN1/LRRTM1/LRFN5/FLRT2/NLGN1/CUX2/SLITRK2/CLDN1/CHRNB2/ROBO2/CBLN2/FLRT3",38
"BP","GO:0044839","cell cycle G2/M phase transition","29/2074","152/18888",0.190789473684211,1.73752728010963,3.2063563578518,0.00211140946224777,0.0308140351223091,0.0256746950503136,"KIF14/DTL/FOXM1/CENPF/AURKB/CDK1/VPS4B/CCNB2/CDK4/RAB11A/CLSPN/BRCA1/TOPBP1/FHL1/CDK6/CALM1/NDC80/FBXO5/CHEK2/FOXO4/CDC7/ORC1/TICRR/CDC25A/CCNB1/PBX1/DYRK3/SKP2/WNT10B",29
"BP","GO:0002063","chondrocyte development","10/2074","33/18888",0.303030303030303,2.75970895064434,3.5533246548087,0.00214006079343156,0.0310783212760406,0.0258949020558598,"ECM1/COL11A1/SULF1/PTHLH/EXT1/RUNX2/MSX2/CHST11/RFLNB/SMPD3",10
"BP","GO:0048566","embryonic digestive tract development","10/2074","33/18888",0.303030303030303,2.75970895064434,3.5533246548087,0.00214006079343156,0.0310783212760406,0.0258949020558598,"STRA6/CXCL8/SOX11/FGF10/TCF21/SIX2/GLI2/ALDH1A2/SALL1/IHH",10
"BP","GO:0071230","cellular response to amino acid stimulus","19/2074","86/18888",0.22093023255814,2.01202036285349,3.3035949770706,0.0021604622696291,0.0312207978964049,0.0260136156149614,"SIX1/COL1A1/COL5A2/COL1A2/CPEB3/COL3A1/GRIN2D/RRAGD/PNPLA3/CPEB4/SOCS1/CUL3/SESN2/HMGCS2/COL6A1/NTRK2/SH3BP4/COL16A1/SESN3",19
"BP","GO:1901379","regulation of potassium ion transmembrane transport","19/2074","86/18888",0.22093023255814,2.01202036285349,3.3035949770706,0.0021604622696291,0.0312207978964049,0.0260136156149614,"TREM2/STK39/KCNAB1/KCNIP4/FHL1/OXSR1/PRNP/CASQ2/WNK4/NETO1/KCNMB1/LRRC26/ANK2/ATP1B1/RGS7/EDN3/AKAP6/LRRC38/KCNE2",19
"BP","GO:0045840","positive regulation of mitotic nuclear division","12/2074","44/18888",0.272727272727273,2.48373805557991,3.46056786763507,0.00218546458955229,0.0315048880684604,0.0262503236119947,"DLGAP5/CDC20/ESPL1/CUL3/NUSAP1/EPGN/PDGFRB/DMRT1/SMPD3/IL1B/EDN3/EREG",12
"BP","GO:0097305","response to alcohol","44/2074","259/18888",0.16988416988417,1.54714185186702,3.11390523309541,0.0021972367396871,0.0315973361395004,0.0263273526678298,"HPGD/STK39/CDK1/CDK4/SCNN1B/BRCA1/RAD51/DRD4/TGFBR3/TYMS/ADCYAP1R1/CTSK/ALAD/HMGCS2/CLDN7/KCNMB1/CFTR/FOS/SLC2A4/CCL19/CCL7/SLIT3/KLF9/TACR1/P2RY6/CLDN5/CD14/ADCY5/FOSB/ABAT/S100A8/LEP/RGS7/SCNN1A/NR0B2/GRAMD1C/CDA/ADH7/CLDN1/CHRNB2/MAOB/AKR1C3/CLDN18/NEFL",44
"BP","GO:0014013","regulation of gliogenesis","23/2074","112/18888",0.205357142857143,1.8701956192313,3.24395417268192,0.00220298100228659,0.0316028612882767,0.0263319563008618,"TREM2/ASPA/DLX1/DLX2/IL34/ZNF365/SOX11/CLCN2/HES5/PLAG1/DAAM2/SPINT1/ETV5/IL6ST/PTPRZ1/IL33/NKX6-1/NTN1/IL1B/CYSLTR1/NKX2-2/CDKN2B/SOX10",23
"BP","GO:0001657","ureteric bud development","21/2074","99/18888",0.212121212121212,1.93179626545104,3.2646533558618,0.00221983223684733,0.0316903895119899,0.0264048860694953,"SIX1/KIF26B/HOXD11/SIX4/CITED1/CTNNBIP1/HOXB7/TCF21/BASP1/TACSTD2/FOXC1/EPCAM/SPRY1/SIX2/WNT11/WT1/PBX1/SALL1/GPC3/FOXC2/ROBO2",21
"BP","GO:0060349","bone morphogenesis","21/2074","99/18888",0.212121212121212,1.93179626545104,3.2646533558618,0.00221983223684733,0.0316903895119899,0.0264048860694953,"COL1A1/COL3A1/MMP13/EXT1/RUNX2/CBS/CDX1/SFRP4/MSX2/CITED2/DLX5/FOXC1/SMPD3/MSX1/HAS2/COL2A1/IHH/MMP16/LTF/SP5/DCANP1",21
"BP","GO:0018126","protein hydroxylation","8/2074","23/18888",0.347826086956522,3.16766592595698,3.65324003869072,0.00224132076054005,0.0319198724737781,0.0265960945574381,"P3H1/P3H4/P4HA1/PLOD1/PLOD2/P4HA2/PLOD3/P3H2",8
"BP","GO:0003156","regulation of animal organ formation","9/2074","28/18888",0.321428571428571,2.92726270836203,3.58425941088855,0.00225151926484252,0.0319502058723052,0.0266213687791988,"SIX1/SULF1/HOXC11/FGF10/AR/CITED2/SPRY1/WT1/ROBO2",9
"BP","GO:0021536","diencephalon development","18/2074","80/18888",0.225,2.04908389585342,3.30243478751451,0.00225428860971488,0.0319502058723052,0.0266213687791988,"PLXNA1/PITX1/GLI1/FGF10/CNTNAP2/PTCHD1/NKX2-1/OTX1/GLI2/NCOA1/SEMA3E/ALDH1A2/NR0B1/SALL1/GHRHR/NDNF/POU4F1/CHRNB2",18
"BP","GO:0055074","calcium ion homeostasis","53/2074","326/18888",0.162576687116564,1.48059231738557,3.07413959385338,0.00226922425275696,0.0320585443640259,0.0267116379609564,"HSP90B1/STC2/ATP2C1/CCL14/RYR1/S100A14/DRD4/SNX10/ATP1A2/SLC24A2/CYP27B1/CALM1/CASQ2/RGN/CXCL11/ITPR3/SLC25A23/WNK4/SLC24A3/CXCL10/TMEM38B/CAV2/CACNB2/TRPM2/ANK2/HRC/ATP1B1/CCL19/CCL7/ITPR1/GPR12/P2RY6/PTH1R/XCL1/DRD1/JPH2/CASQ1/KL/ATP2B3/RYR2/EDN3/AKAP6/TPCN2/CNGB1/SLC8A1/TMEM178A/LHCGR/NPSR1/DMD/TNNI3/XCR1/NT5E/PLCH1",53
"BP","GO:0009612","response to mechanical stimulus","38/2074","216/18888",0.175925925925926,1.60216436301296,3.12605669770352,0.0022728072496884,0.0320585443640259,0.0267116379609564,"COL1A1/COL11A1/SCEL/PPL/STAT1/USP53/STRA6/KCNA5/ANGPT2/GSN/FADD/SOST/ATP1A2/CNTNAP2/SLC2A1/CXCL10/CITED2/P2RX3/WNT11/PKD2L1/FOS/COL6A1/KIAA0319/TACR1/PSPH/IL33/BTG2/FOSB/IL1B/RYR2/KIT/SLC8A1/ACTA1/DMD/IHH/NRXN2/GATA4/DCANP1",38
"BP","GO:0043114","regulation of vascular permeability","13/2074","50/18888",0.26,2.36783027965284,3.40134092079379,0.00232430069315976,0.0327066274149641,0.0272516300338566,"CXCR2/CEACAM1/CTNNBIP1/TJP2/OCLN/DDAH1/AKAP12/TACR1/CLDN5/TACR2/ZEB2/C2CD4A/C2CD4B",13
"BP","GO:0048663","neuron fate commitment","17/2074","74/18888",0.22972972972973,2.09215773150199,3.30606204095035,0.0023324264128489,0.0327423361206432,0.0272813830384635,"SIX1/DLX1/DLX2/NFIA/HOXC10/HOXD10/EPOP/NKX2-1/GLI2/FOXG1/POU4F1/DMRT3/NKX2-2/IHH/DMRTA2/SOX1/MNX1",17
"BP","GO:0007612","learning","29/2074","153/18888",0.189542483660131,1.72617089265793,3.16743745751634,0.00233794496383833,0.0327423361206432,0.0272813830384635,"SLC6A1/STRA6/EN1/ATP1A2/SLC24A2/NETO1/CNTNAP2/RGS14/CLN8/PDE8B/SLC7A11/PPT1/FOS/ADGRB3/TACR1/NTRK2/CLDN5/BTG2/TACR2/DRD1/ATP8A1/NLGN3/RELN/KIT/PRKAR2B/NPTX2/CHRNB2/NLGN4X/NRXN2",29
"BP","GO:0014033","neural crest cell differentiation","20/2074","93/18888",0.21505376344086,1.95850312626373,3.25434946678401,0.00235481283266616,0.0328509133226151,0.0273718511170186,"SIX1/EXT1/ACVR1/CITED2/FOXC1/PHACTR4/GSC/NRG1/EFNB1/FOLR1/TBX1/FN1/SEMA3C/SEMA3E/EDN3/ALDH1A2/FOXC2/SEMA3D/SOX10/SEMA6D",20
"BP","GO:0034308","primary alcohol metabolic process","22/2074","106/18888",0.207547169811321,1.89014028129037,3.22768254540007,0.00236241303405509,0.0328509133226151,0.0273718511170186,"GDPD3/ADH1A/SCNN1B/CLCN2/CYP2C8/ALDH3A2/CYP2C18/NAAA/SULT2A1/ALDH2/AKR1C1/RDH12/CYP27C1/DHRS9/CYP11A1/ALDH1A2/ADH7/SULT1E1/RBP4/AKR1C4/AKR1C3/RPE65",22
"BP","GO:0046545","development of primary female sexual characteristics","22/2074","106/18888",0.207547169811321,1.89014028129037,3.22768254540007,0.00236241303405509,0.0328509133226151,0.0273718511170186,"FST/FANCA/TNFAIP6/ADCYAP1R1/FOXL2/BRCA2/FOXC1/LHFPL2/ZP3/SLIT3/VGF/WT1/LEP/FSHR/LHX9/KIT/ANG/LHCGR/GAS2/ROBO2/GPR149/EREG",22
"BP","GO:0009111","vitamin catabolic process","6/2074","14/18888",0.428571428571429,3.90301694448271,3.81620729929201,0.00239198812881659,0.0331060141021188,0.0275844047373043,"CYP27B1/CYP26A1/PDXP/CYP24A1/CBR3/CYP4F11",6
"BP","GO:0072075","metanephric mesenchyme development","6/2074","14/18888",0.428571428571429,3.90301694448271,3.81620729929201,0.00239198812881659,0.0331060141021188,0.0275844047373043,"SIX1/SIX4/STAT1/TCF21/BASP1/WT1",6
"BP","GO:0036293","response to decreased oxygen levels","53/2074","327/18888",0.162079510703364,1.47606451213362,3.0499262942345,0.00242600362303297,0.0334981671227222,0.0279111522462588,"LOXL2/HSP90B1/TREM2/STC2/RYR1/KCNA5/ANGPT2/TGFBR3/CBS/PLOD1/PGF/CPEB4/PLOD2/VASN/BRIP1/RORA/ALAD/SLC2A1/DDAH1/CITED2/AQP3/CA9/KCND2/KCNMB1/P2RX3/PLEKHN1/SLC6A4/NPEPPS/MYOCD/UCP3/NOS2/FOS/SLC2A4/COL6A1/ITPR1/EGR1/ABAT/ZEB2/SCN2A/KCNMA1/LEP/RYR2/CPEB2/HIF3A/ANG/NDNF/CYSLTR1/PTGIS/CHRNB2/SOD3/DPP4/ARNT2/PPARG",53
"BP","GO:1901654","response to ketone","38/2074","217/18888",0.175115207373272,1.59478111710046,3.09494969430737,0.00247042568824216,0.0336559231828691,0.0280425968532547,"SPP1/STK39/SP1/HOXD13/CDK4/SCNN1B/TGFBR3/MSN/PCNA/TYMS/AR/HMGCS2/CA9/HOXB13/CFTR/UCP3/FOS/CCL19/NASP/SLIT3/CLDN4/KLF9/TACR1/PSPH/P2RY6/NCOA1/ADCY5/FOSB/SCNN1A/CDA/TFAP4/CLDN1/MAOB/NKX2-2/AKR1C3/SOX10/ACOD1/NEFL",38
"BP","GO:0050769","positive regulation of neurogenesis","42/2074","246/18888",0.170731707317073,1.55486040877767,3.0764891223313,0.00248195757197898,0.0336559231828691,0.0280425968532547,"ASPA/PLXNA1/LIMK1/IL34/ZNF365/ASPM/MAPT/VCAN/CRABP2/SOX11/CLCN2/TIAM1/PLAG1/PLXNA2/SPINT1/RGS14/ETV5/MME/PLXNC1/IL6ST/PTPRZ1/NTRK2/IL33/NKX6-1/FN1/NTN1/RELN/IL1B/ITPKA/CX3CR1/KIT/FOXG1/CHODL/CYSLTR1/PLXNA4/CUX2/ROBO2/NKX2-2/DMRTA2/IFNG/SOX10/NEFL",42
"BP","GO:0021892","cerebral cortex GABAergic interneuron differentiation","5/2074","10/18888",0.5,4.55351976856316,3.9475813595866,0.00248880300334649,0.0336559231828691,0.0280425968532547,"DLX1/DLX2/NKX2-1/DRD1/RAC3",5
"BP","GO:0031055","chromatin remodeling at centromere","5/2074","10/18888",0.5,4.55351976856316,3.9475813595866,0.00248880300334649,0.0336559231828691,0.0280425968532547,"HJURP/CENPA/CENPN/OIP5/NASP",5
"BP","GO:0034080","CENP-A containing chromatin assembly","5/2074","10/18888",0.5,4.55351976856316,3.9475813595866,0.00248880300334649,0.0336559231828691,0.0280425968532547,"HJURP/CENPA/CENPN/OIP5/NASP",5
"BP","GO:0036093","germ cell proliferation","5/2074","10/18888",0.5,4.55351976856316,3.9475813595866,0.00248880300334649,0.0336559231828691,0.0280425968532547,"PTGDS/FANCA/UCHL1/DMRT1/HPGDS",5
"BP","GO:0048703","embryonic viscerocranium morphogenesis","5/2074","10/18888",0.5,4.55351976856316,3.9475813595866,0.00248880300334649,0.0336559231828691,0.0280425968532547,"MTHFD1L/CHST11/NDST1/TBX1/FOXC2",5
"BP","GO:0060346","bone trabecula formation","5/2074","10/18888",0.5,4.55351976856316,3.9475813595866,0.00248880300334649,0.0336559231828691,0.0280425968532547,"COL1A1/FBN2/MSX2/CHAD/WNT10B",5
"BP","GO:0072203","cell proliferation involved in metanephros development","5/2074","10/18888",0.5,4.55351976856316,3.9475813595866,0.00248880300334649,0.0336559231828691,0.0280425968532547,"STAT1/EGR1/PDGFRB/WT1/GPC3",5
"BP","GO:0072080","nephron tubule development","21/2074","100/18888",0.21,1.91247830279653,3.21316194929467,0.00252520670159682,0.0339148490036784,0.0282583375526972,"SIX1/KIF26B/HOXD11/SIX4/CITED1/STAT1/TFAP2B/CTNNBIP1/HOXB7/WNK4/HES5/TCF21/TACSTD2/SIX2/WNT11/WT1/PBX1/SALL1/GPC3/PROM1/IRX1",21
"BP","GO:0072163","mesonephric epithelium development","21/2074","100/18888",0.21,1.91247830279653,3.21316194929467,0.00252520670159682,0.0339148490036784,0.0282583375526972,"SIX1/KIF26B/HOXD11/SIX4/CITED1/CTNNBIP1/HOXB7/TCF21/BASP1/TACSTD2/FOXC1/EPCAM/SPRY1/SIX2/WNT11/WT1/PBX1/SALL1/GPC3/FOXC2/ROBO2",21
"BP","GO:0072164","mesonephric tubule development","21/2074","100/18888",0.21,1.91247830279653,3.21316194929467,0.00252520670159682,0.0339148490036784,0.0282583375526972,"SIX1/KIF26B/HOXD11/SIX4/CITED1/CTNNBIP1/HOXB7/TCF21/BASP1/TACSTD2/FOXC1/EPCAM/SPRY1/SIX2/WNT11/WT1/PBX1/SALL1/GPC3/FOXC2/ROBO2",21
"BP","GO:0098739","import across plasma membrane","36/2074","203/18888",0.177339901477833,1.61504149426871,3.09425591132931,0.00253833435120605,0.0340136803061611,0.0283406852083221,"SLC46A2/SLC6A1/SCNN1B/ATP1A2/SLC24A2/SLC19A1/PRNP/SLC9A7/PER2/TSPO2/SLC1A4/SLC39A6/SLC2A1/CLN8/SLC7A11/SLC9A9/SLC12A8/SLC22A4/SLC43A2/ATP4B/TRPM2/TRPV3/ATP1B1/SLC39A10/CNGA3/SLC39A4/ATP4A/SLC7A8/SCNN1A/SLC38A5/SLC8A1/KCNE2/SLC39A14/SLC5A1/IFNG/MS4A1",36
"BP","GO:0048701","embryonic cranial skeleton morphogenesis","12/2074","45/18888",0.266666666666667,2.42854387656702,3.36957526423154,0.00268726036381009,0.0358680679714995,0.0298857875496301,"SIX1/SIX4/DLX2/TBX15/MTHFD1L/RUNX2/CHST11/SIX2/NDST1/TBX1/FOXC2/MMP16",12
"BP","GO:0001942","hair follicle development","20/2074","94/18888",0.212765957446809,1.93766798662262,3.20076470189715,0.00268888840627591,0.0358680679714995,0.0298857875496301,"SPINK5/HOXC13/FST/TGM3/EXT1/LGR5/FGF10/LHX2/MSX2/TP63/FOXE1/COL6A1/GLI2/HPSE/KRT17/FERMT1/DKK4/ALX4/WNT10B/SOSTDC1",20
