#ONTOLOGY	ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0051279	regulation of release of sequestered calcium ion into cytosol	19/2074	83/18888	0.228915663	2.08474399	3.478403623	0.001391852	0.022421741	0.018682116	ATP1A2/CALM1/CASQ2/CXCL11/CXCL10/TMEM38B/ANK2/HRC/P2RY6/XCL1/DRD1/JPH2/CASQ1/RYR2/AKAP6/SLC8A1/LHCGR/NPSR1/DMD	19
BP	GO:0072078	nephron tubule morphogenesis	18/2074	77/18888	0.233766234	2.128918333	3.486199943	0.001426893	0.022923592	0.019100265	SIX1/KIF26B/HOXD11/SIX4/CITED1/CTNNBIP1/HOXB7/WNK4/HES5/TCF21/TACSTD2/SIX2/WNT11/WT1/PBX1/SALL1/GPC3/IRX1	18
BP	GO:0070486	leukocyte aggregation	6/2074	13/18888	0.461538462	4.203249017	4.057600097	0.001506013	0.024128947	0.020104584	MSN/S100A9/S100A8/IL1B/HAS2/NR4A3	6
BP	GO:0001676	long-chain fatty acid metabolic process	23/2074	109/18888	0.211009174	1.921668893	3.389239761	0.001514776	0.024203569	0.02016676	MGLL/ACSM1/FADS1/ALOX12/PTGDS/SCP2/PNPLA3/CYP2E1/ELOVL6/CYP2C8/CYP2C18/CYP2C9/ACADL/DAGLA/ALOX15B/ALOXE3/PTGS1/PTGIS/GLYATL2/AKR1C3/CYP4F11/ALOX15/GSTM1	23
BP	GO:0048730	epidermis morphogenesis	11/2074	37/18888	0.297297297	2.707498241	3.651272741	0.001547534	0.024660169	0.020547206	FST/TGM3/EXT1/FGF10/TP63/PLOD3/KLK14/FOXE1/GLI2/KRT17/SOSTDC1	11
BP	GO:0031670	cellular response to nutrient	13/2074	48/18888	0.270833333	2.466489875	3.572807216	0.001556314	0.024733226	0.020608078	COL1A1/KAT2B/CYP27B1/BRIP1/PIM1/PLD1/NCOA1/FOLR1/CYP24A1/LEP/KANK2/LPL/CDKN2B	13
BP	GO:0044282	small molecule catabolic process	60/2074	373/18888	0.160857909	1.464939336	3.185218234	0.001579604	0.02503587	0.020860245	LPIN1/HADHB/ACADM/ACADVL/NAGK/ECHDC2/SCP2/CRYL1/SHMT1/NUDT1/CYP27B1/CYP26A1/CBS/FUT5/MCEE/ACOX2/TDO2/SDS/GALE/SESN2/PDXP/TST/DDAH1/SCARB1/IRS1/BDH2/SLC16A1/ACACB/ENO2/NOS2/IDO1/SULT2A1/ACADSB/ALDH2/LDHD/CARNS1/ACOXL/ABAT/PON3/HDC/GAD1/CYP24A1/ACADL/ENTPD7/LEP/FTCD/GDA/CDA/CRAT/HMGCLL1/GLDC/SULT1E1/ALDOB/PLIN5/CBR3/KYNU/FMO1/GLYATL2/AKR1C3/CYP4F11	60
BP	GO:0002062	chondrocyte differentiation	24/2074	116/18888	0.206896552	1.884215077	3.35491856	0.001608543	0.025366811	0.02113599	ECM1/LOXL2/COL11A1/SULF1/COL3A1/TGFBI/PTHLH/EXT1/RUNX2/RUNX1/MSX2/CHST11/SCIN/SIX2/RFLNB/SLC26A2/PTH1R/SMPD3/NKX3-2/WNT7A/COL2A1/SLC39A14/WNT10B/IHH	24
BP	GO:0035282	segmentation	22/2074	103/18888	0.213592233	1.945192911	3.378187985	0.001609089	0.025366811	0.02113599	DLL3/PRKDC/CDX1/DMRT2/HES5/PLXNA2/COBL/BASP1/HOXD8/FOXC1/TDRD5/SEMA3C/TBX3/WT1/PCDH8/ALDH1A2/FOXC2/HES7/MEOX2/TBX18/IRX1/DCANP1	22
BP	GO:0002028	regulation of sodium ion transport	19/2074	84/18888	0.226190476	2.05992561	3.41932398	0.001616944	0.025422666	0.021182529	GPD1L/CHP1/STK39/PCSK9/FXYD1/DRD4/ATP1A2/SCN5A/PER1/FGF14/WNK4/NETO1/CHP2/CNKSR3/ATP1B1/SCN2B/UTRN/FXYD3/DMD	19
BP	GO:0001958	endochondral ossification	10/2074	32/18888	0.3125	2.845949855	3.670459602	0.001652003	0.025836107	0.021527014	COL1A1/MMP13/EXT1/RUNX2/CBS/DLX5/FOXC1/SMPD3/COL2A1/MMP16	10
BP	GO:0036075	replacement ossification	10/2074	32/18888	0.3125	2.845949855	3.670459602	0.001652003	0.025836107	0.021527014	COL1A1/MMP13/EXT1/RUNX2/CBS/DLX5/FOXC1/SMPD3/COL2A1/MMP16	10
BP	GO:0032956	regulation of actin cytoskeleton organization	56/2074	344/18888	0.162790698	1.48254132	3.172213175	0.001685988	0.026297852	0.021911747	FSCN1/TMOD3/ELN/ECT2/ARHGEF10L/PFN2/GRHL3/SNX9/LIMK1/FAM107A/KANK1/C15orf62/GSN/CGNL1/STMN1/RNH1/FHOD1/RND3/DAAM2/PDXP/EPHA1/ESAM/LMOD1/MYOC/TMSB15A/SCIN/TACSTD2/CAPZB/ARHGAP40/WNT11/NEB/TRPM2/CFL2/DVL3/KANK4/TACR1/PDGFRB/SYNPO2/PHLDB2/DIXDC1/CCL26/BST2/SIGLEC15/RAC3/RND1/RHPN1/CTTN/KANK2/RHOD/CTNNA2/SMIM22/TMSB15B/ADD2/CAPZA3/ALOX15/MYO3A	56
BP	GO:0046037	GMP metabolic process	9/2074	27/18888	0.333333333	3.035679846	3.717571637	0.001690578	0.026299861	0.021913421	GMPS/HPRT1/MAGI3/PPAT/TJP2/NT5C2/CASK/GDA/DLG2	9
BP	GO:0014009	glial cell proliferation	15/2074	60/18888	0.25	2.276759884	3.478829176	0.001701556	0.026400984	0.021997678	TREM2/NFIA/IL34/LEPR/SOX11/PLAG1/ETV5/CHRM1/IL33/NTN1/LGI4/IL1B/CYSLTR1/CDKN2B/SOX10	15
BP	GO:0045931	positive regulation of mitotic cell cycle	26/2074	130/18888	0.2	1.821407907	3.300560018	0.001759804	0.027138166	0.022611908	CDCA5/DTL/TMOD3/DLGAP5/CDC20/STIL/CDK1/MTBP/VPS4B/CDK4/RAB11A/KCNA5/ESPL1/FBXO5/FGF10/CDC7/CUL3/CCNE2/BRCA2/DYNLT3/CDC25A/CCNB1/RRM2/PBX1/USP2/WNT10B	26
BP	GO:0045740	positive regulation of DNA replication	12/2074	43/18888	0.279069767	2.541499406	3.5541018	0.001762876	0.027138166	0.022611908	LPIN1/CDK1/E2F7/PCNA/PTK6/GLI1/CDC7/CDT1/CDC25A/GLI2/DBF4/EREG	12
BP	GO:0070296	sarcoplasmic reticulum calcium ion transport	12/2074	43/18888	0.279069767	2.541499406	3.5541018	0.001762876	0.027138166	0.022611908	RYR1/ATP1A2/CALM1/CASQ2/TMEM38B/ANK2/HRC/CASQ1/RYR2/AKAP6/SLC8A1/DMD	12
BP	GO:0042692	muscle cell differentiation	67/2074	428/18888	0.156542056	1.425634694	3.128192002	0.001783255	0.027380389	0.022813732	SIX1/TMOD3/SORBS2/SIX4/ACADM/SORT1/CDK1/HEY1/RYR1/LDB3/LAMA1/PGM5/MEIS1/NOX4/BARX2/UCHL1/RORA/NLN/FGF10/FOXO4/ACVR1/CSRP1/MYOZ1/CXCL10/NEBL/LAMB1/RPL3L/LMOD1/MYOM1/CAV2/PI16/NEB/NRG1/MYOCD/MYH11/CFL2/ANK2/COL6A1/MYL9/ADGRB3/PDGFRB/FLNC/SCGB3A1/TBX1/KLHL41/TBX3/WT1/CASQ1/ACTL8/MSX1/AKAP6/RBM24/KIT/KCNH1/SLC8A1/MYL2/ACTA1/WNT10B/MYOM3/DMD/B4GALNT2/MYBPC2/KRT8/MEGF10/TBX18/GATA4/EREG	67
BP	GO:0051928	positive regulation of calcium ion transport	24/2074	117/18888	0.205128205	1.868110674	3.308069819	0.001817257	0.027788006	0.023153365	CALM1/CXCL11/LGALS3/ADCYAP1R1/CXCL10/CASK/P2RX3/CACNB2/TRPV3/ANK2/ATP1B1/MYLK/PDGFRB/P2RY6/XCL1/DRD1/JPH2/CASQ1/RYR2/AKAP6/PLA2G1B/LHCGR/NPSR1/MS4A1	24
BP	GO:0001823	mesonephros development	22/2074	104/18888	0.211538462	1.926489133	3.32746353	0.001833367	0.027788006	0.023153365	SIX1/KIF26B/HOXD11/SIX4/CITED1/CTNNBIP1/HOXB7/FGF10/TCF21/BASP1/TACSTD2/FOXC1/EPCAM/SPRY1/SIX2/WNT11/WT1/PBX1/SALL1/GPC3/FOXC2/ROBO2	22
BP	GO:0010389	regulation of G2/M transition of mitotic cell cycle	22/2074	104/18888	0.211538462	1.926489133	3.32746353	0.001833367	0.027788006	0.023153365	KIF14/DTL/CENPF/AURKB/CDK1/VPS4B/CDK4/RAB11A/CLSPN/BRCA1/TOPBP1/FHL1/CDK6/FBXO5/FOXO4/CDC7/ORC1/TICRR/CDC25A/CCNB1/PBX1/WNT10B	22
BP	GO:0022600	digestive system process	22/2074	104/18888	0.211538462	1.926489133	3.32746353	0.001833367	0.027788006	0.023153365	STK39/SNX10/TFF1/SLC26A6/WNK4/TJP2/FGF10/SCARB1/TYMP/TFF2/HTR4/CHRM1/NPC1L1/GCNT3/AKR1C1/PLS1/LEP/SLC5A1/NPSR1/RBP4/AQP5/DCANP1	22
BP	GO:0061326	renal tubule development	22/2074	104/18888	0.211538462	1.926489133	3.32746353	0.001833367	0.027788006	0.023153365	SIX1/KIF26B/HOXD11/SIX4/CITED1/STAT1/TFAP2B/CTNNBIP1/HOXB7/LGR5/WNK4/HES5/TCF21/TACSTD2/SIX2/WNT11/WT1/PBX1/SALL1/GPC3/PROM1/IRX1	22
BP	GO:0031667	response to nutrient levels	75/2074	490/18888	0.153061224	1.393934623	3.103038973	0.00184196	0.027846656	0.023202232	SPP1/COL1A1/STK39/SP1/KAT2B/STC2/XPR1/FAM107A/ACADM/BMP8A/PDK4/PCSK9/IFI16/FADS1/RRAGD/STAT1/SCNN1B/LRRK2/CYP27B1/CYP26A1/CBS/CPEB4/TYMS/PIK3C2B/WNK4/BRIP1/ACVR1C/EIF2AK2/FOXO4/ZFP36/SESN2/CTSK/ALAD/SLC2A1/CXCL10/HMGCS2/PIM1/AQP3/SLC16A1/ACACB/WNT11/SLC6A4/UCP3/RASAL2/FOS/COL6A1/HTR4/PLD1/SLC39A4/PSPH/NCOA1/FOLR1/VGF/ZEB2/CYP24A1/SST/LEP/KL/CLPS/KANK2/ALDH1A2/DAPL1/KRT20/LPL/TNFRSF11B/SESN3/TPCN2/KYNU/PPARG/CDKN2B/AKR1C3/PPARGC1A/GAST/GATA4/CIDEB	75
BP	GO:0016054	organic acid catabolic process	43/2074	250/18888	0.172	1.5664108	3.166301169	0.001922894	0.028921902	0.024098142	LPIN1/HADHB/ACADM/ACADVL/NAGK/ECHDC2/SCP2/CRYL1/SHMT1/CYP26A1/CBS/MCEE/ACOX2/TDO2/SDS/SESN2/TST/DDAH1/IRS1/BDH2/SLC16A1/ACACB/NOS2/IDO1/SULT2A1/ACADSB/LDHD/CARNS1/ACOXL/ABAT/PON3/HDC/GAD1/ACADL/LEP/FTCD/CRAT/HMGCLL1/GLDC/PLIN5/KYNU/FMO1/GLYATL2	43
BP	GO:0046395	carboxylic acid catabolic process	43/2074	250/18888	0.172	1.5664108	3.166301169	0.001922894	0.028921902	0.024098142	LPIN1/HADHB/ACADM/ACADVL/NAGK/ECHDC2/SCP2/CRYL1/SHMT1/CYP26A1/CBS/MCEE/ACOX2/TDO2/SDS/SESN2/TST/DDAH1/IRS1/BDH2/SLC16A1/ACACB/NOS2/IDO1/SULT2A1/ACADSB/LDHD/CARNS1/ACOXL/ABAT/PON3/HDC/GAD1/ACADL/LEP/FTCD/CRAT/HMGCLL1/GLDC/PLIN5/KYNU/FMO1/GLYATL2	43
BP	GO:0007229	integrin-mediated signaling pathway	23/2074	111/18888	0.207207207	1.887044228	3.291880076	0.001948891	0.02923833	0.024361795	COL3A1/LAMA1/CEACAM1/ISG15/ITGB4/ITGAV/TEC/ITGA11/CUL3/ITGA7/LAMB1/DIAPH3/PHACTR4/TIMP1/MADCAM1/CDH17/LIMS2/FN1/COL16A1/FERMT1/ITGB6/ITGA9/CD40LG	23
BP	GO:0007052	mitotic spindle organization	26/2074	131/18888	0.198473282	1.80750403	3.257234318	0.001971041	0.029495576	0.024576136	TPX2/KIF23/KIF4A/MYBL2/NEK2/CDCA8/AURKB/DLGAP5/CDC20/STIL/TACC3/VPS4B/BIRC5/SPC25/PRC1/NUF2/RAB11A/CENPE/KIFC1/STMN1/NDC80/CHEK2/KIF11/PSRC1/CENPH/CCNB1	26
BP	GO:0030857	negative regulation of epithelial cell differentiation	14/2074	55/18888	0.254545455	2.318155519	3.438258999	0.001994571	0.029772128	0.024806563	FST/STAT1/HES5/FGF10/MSX2/SPRY1/SIX2/TP63/TBX3/MSX1/MMP9/REG3G/HOXA7/IFNG	14
BP	GO:0030730	sequestering of triglyceride	7/2074	18/18888	0.388888889	3.541626487	3.788893297	0.002025479	0.029847691	0.024869523	TREM2/ABHD5/CIDEA/IL1B/LPL/PLIN5/PPARG	7
BP	GO:0042053	regulation of dopamine metabolic process	7/2074	18/18888	0.388888889	3.541626487	3.788893297	0.002025479	0.029847691	0.024869523	HPRT1/DRD4/ALDH2/ABAT/DRD1/CHRNB2/MAOB	7
BP	GO:0042069	regulation of catecholamine metabolic process	7/2074	18/18888	0.388888889	3.541626487	3.788893297	0.002025479	0.029847691	0.024869523	HPRT1/DRD4/ALDH2/ABAT/DRD1/CHRNB2/MAOB	7
BP	GO:0042574	retinal metabolic process	7/2074	18/18888	0.388888889	3.541626487	3.788893297	0.002025479	0.029847691	0.024869523	ABCA4/AKR1C1/CYP27C1/BCO2/ALDH1A2/AKR1C3/RPE65	7
BP	GO:1901970	positive regulation of mitotic sister chromatid separation	7/2074	18/18888	0.388888889	3.541626487	3.788893297	0.002025479	0.029847691	0.024869523	CDCA8/AURKB/DLGAP5/CDC20/BIRC5/ESPL1/CUL3	7
BP	GO:0071241	cellular response to inorganic substance	40/2074	229/18888	0.174672489	1.590749264	3.158836101	0.002030007	0.029847691	0.024869523	HSP90B1/ECT2/STK39/CPNE6/RYR1/DDX11/LRRK2/RAD51/SCN5A/PRNP/SLC25A23/SYT15/ITPKC/CPNE8/ALAD/CHP2/TF/RASAL1/SLC11A1/TRPM2/SYT12/FOS/SLC13A5/MT1A/FOSB/SMPD3/MT1H/SYT1/ITPKA/MMP9/KCNH1/NLGN1/MT1HL1/FABP4/CLDN1/SYT5/DLG2/AKR1C3/ACER1/ALOX15	40
BP	GO:0043434	response to peptide hormone	68/2074	438/18888	0.155251142	1.413878284	3.077952084	0.00204721	0.030025749	0.025017884	COL1A1/LPIN1/SP1/KAT2B/STC2/RAB10/COL3A1/SORT1/PDK4/PCSK9/KANK1/CITED1/STAT1/SCNN1B/PRKDC/TGFBR3/CEACAM1/FAT1/PNPLA3/TFF1/MYO5A/SOCS1/BRIP1/LTA4H/ACVR1C/FOXO4/SESN2/CTSK/SLC2A1/HMGCS2/IRS1/CAV2/GAB1/TIMP1/UCP3/FOS/SLC2A4/COL6A1/ECHDC3/EGR1/TNS2/TNFSF10/RAB31/NKX6-1/NCOA1/BTG2/VGF/PID1/LEP/KL/IL1B/SCNN1A/CPEB2/CYP11A1/REG3G/GHRHR/SESN3/NR4A3/FOXC2/PLA2G1B/KLF15/LHCGR/SLC39A14/SORBS1/GNRHR/PPARG/EREG/NEFL	68
BP	GO:1901888	regulation of cell junction assembly	38/2074	215/18888	0.176744186	1.60961629	3.157323556	0.002088997	0.030562603	0.025465198	SIX1/SIX4/FAM107A/AGRN/THBS2/NEGR1/SYNDIG1/LRFN1/CNTNAP2/MYOC/AMIGO2/MUSK/ADGRB3/ST8SIA2/APOD/NTRK2/CLDN5/PHLDB2/NTN1/COL16A1/SLITRK5/EPHB1/NLGN3/WNT7A/IL1B/ICAM5/CBLN1/LRRTM1/LRFN5/FLRT2/NLGN1/CUX2/SLITRK2/CLDN1/CHRNB2/ROBO2/CBLN2/FLRT3	38
BP	GO:0044839	cell cycle G2/M phase transition	29/2074	152/18888	0.190789474	1.73752728	3.206356358	0.002111409	0.030814035	0.025674695	KIF14/DTL/FOXM1/CENPF/AURKB/CDK1/VPS4B/CCNB2/CDK4/RAB11A/CLSPN/BRCA1/TOPBP1/FHL1/CDK6/CALM1/NDC80/FBXO5/CHEK2/FOXO4/CDC7/ORC1/TICRR/CDC25A/CCNB1/PBX1/DYRK3/SKP2/WNT10B	29
BP	GO:0002063	chondrocyte development	10/2074	33/18888	0.303030303	2.759708951	3.553324655	0.002140061	0.031078321	0.025894902	ECM1/COL11A1/SULF1/PTHLH/EXT1/RUNX2/MSX2/CHST11/RFLNB/SMPD3	10
BP	GO:0048566	embryonic digestive tract development	10/2074	33/18888	0.303030303	2.759708951	3.553324655	0.002140061	0.031078321	0.025894902	STRA6/CXCL8/SOX11/FGF10/TCF21/SIX2/GLI2/ALDH1A2/SALL1/IHH	10
BP	GO:0071230	cellular response to amino acid stimulus	19/2074	86/18888	0.220930233	2.012020363	3.303594977	0.002160462	0.031220798	0.026013616	SIX1/COL1A1/COL5A2/COL1A2/CPEB3/COL3A1/GRIN2D/RRAGD/PNPLA3/CPEB4/SOCS1/CUL3/SESN2/HMGCS2/COL6A1/NTRK2/SH3BP4/COL16A1/SESN3	19
BP	GO:1901379	regulation of potassium ion transmembrane transport	19/2074	86/18888	0.220930233	2.012020363	3.303594977	0.002160462	0.031220798	0.026013616	TREM2/STK39/KCNAB1/KCNIP4/FHL1/OXSR1/PRNP/CASQ2/WNK4/NETO1/KCNMB1/LRRC26/ANK2/ATP1B1/RGS7/EDN3/AKAP6/LRRC38/KCNE2	19
BP	GO:0045840	positive regulation of mitotic nuclear division	12/2074	44/18888	0.272727273	2.483738056	3.460567868	0.002185465	0.031504888	0.026250324	DLGAP5/CDC20/ESPL1/CUL3/NUSAP1/EPGN/PDGFRB/DMRT1/SMPD3/IL1B/EDN3/EREG	12
BP	GO:0097305	response to alcohol	44/2074	259/18888	0.16988417	1.547141852	3.113905233	0.002197237	0.031597336	0.026327353	HPGD/STK39/CDK1/CDK4/SCNN1B/BRCA1/RAD51/DRD4/TGFBR3/TYMS/ADCYAP1R1/CTSK/ALAD/HMGCS2/CLDN7/KCNMB1/CFTR/FOS/SLC2A4/CCL19/CCL7/SLIT3/KLF9/TACR1/P2RY6/CLDN5/CD14/ADCY5/FOSB/ABAT/S100A8/LEP/RGS7/SCNN1A/NR0B2/GRAMD1C/CDA/ADH7/CLDN1/CHRNB2/MAOB/AKR1C3/CLDN18/NEFL	44
BP	GO:0014013	regulation of gliogenesis	23/2074	112/18888	0.205357143	1.870195619	3.243954173	0.002202981	0.031602861	0.026331956	TREM2/ASPA/DLX1/DLX2/IL34/ZNF365/SOX11/CLCN2/HES5/PLAG1/DAAM2/SPINT1/ETV5/IL6ST/PTPRZ1/IL33/NKX6-1/NTN1/IL1B/CYSLTR1/NKX2-2/CDKN2B/SOX10	23
BP	GO:0001657	ureteric bud development	21/2074	99/18888	0.212121212	1.931796265	3.264653356	0.002219832	0.03169039	0.026404886	SIX1/KIF26B/HOXD11/SIX4/CITED1/CTNNBIP1/HOXB7/TCF21/BASP1/TACSTD2/FOXC1/EPCAM/SPRY1/SIX2/WNT11/WT1/PBX1/SALL1/GPC3/FOXC2/ROBO2	21
BP	GO:0060349	bone morphogenesis	21/2074	99/18888	0.212121212	1.931796265	3.264653356	0.002219832	0.03169039	0.026404886	COL1A1/COL3A1/MMP13/EXT1/RUNX2/CBS/CDX1/SFRP4/MSX2/CITED2/DLX5/FOXC1/SMPD3/MSX1/HAS2/COL2A1/IHH/MMP16/LTF/SP5/DCANP1	21
BP	GO:0018126	protein hydroxylation	8/2074	23/18888	0.347826087	3.167665926	3.653240039	0.002241321	0.031919872	0.026596095	P3H1/P3H4/P4HA1/PLOD1/PLOD2/P4HA2/PLOD3/P3H2	8
BP	GO:0003156	regulation of animal organ formation	9/2074	28/18888	0.321428571	2.927262708	3.584259411	0.002251519	0.031950206	0.026621369	SIX1/SULF1/HOXC11/FGF10/AR/CITED2/SPRY1/WT1/ROBO2	9
BP	GO:0021536	diencephalon development	18/2074	80/18888	0.225	2.049083896	3.302434788	0.002254289	0.031950206	0.026621369	PLXNA1/PITX1/GLI1/FGF10/CNTNAP2/PTCHD1/NKX2-1/OTX1/GLI2/NCOA1/SEMA3E/ALDH1A2/NR0B1/SALL1/GHRHR/NDNF/POU4F1/CHRNB2	18
BP	GO:0055074	calcium ion homeostasis	53/2074	326/18888	0.162576687	1.480592317	3.074139594	0.002269224	0.032058544	0.026711638	HSP90B1/STC2/ATP2C1/CCL14/RYR1/S100A14/DRD4/SNX10/ATP1A2/SLC24A2/CYP27B1/CALM1/CASQ2/RGN/CXCL11/ITPR3/SLC25A23/WNK4/SLC24A3/CXCL10/TMEM38B/CAV2/CACNB2/TRPM2/ANK2/HRC/ATP1B1/CCL19/CCL7/ITPR1/GPR12/P2RY6/PTH1R/XCL1/DRD1/JPH2/CASQ1/KL/ATP2B3/RYR2/EDN3/AKAP6/TPCN2/CNGB1/SLC8A1/TMEM178A/LHCGR/NPSR1/DMD/TNNI3/XCR1/NT5E/PLCH1	53
BP	GO:0009612	response to mechanical stimulus	38/2074	216/18888	0.175925926	1.602164363	3.126056698	0.002272807	0.032058544	0.026711638	COL1A1/COL11A1/SCEL/PPL/STAT1/USP53/STRA6/KCNA5/ANGPT2/GSN/FADD/SOST/ATP1A2/CNTNAP2/SLC2A1/CXCL10/CITED2/P2RX3/WNT11/PKD2L1/FOS/COL6A1/KIAA0319/TACR1/PSPH/IL33/BTG2/FOSB/IL1B/RYR2/KIT/SLC8A1/ACTA1/DMD/IHH/NRXN2/GATA4/DCANP1	38
BP	GO:0043114	regulation of vascular permeability	13/2074	50/18888	0.26	2.36783028	3.401340921	0.002324301	0.032706627	0.02725163	CXCR2/CEACAM1/CTNNBIP1/TJP2/OCLN/DDAH1/AKAP12/TACR1/CLDN5/TACR2/ZEB2/C2CD4A/C2CD4B	13
BP	GO:0048663	neuron fate commitment	17/2074	74/18888	0.22972973	2.092157732	3.306062041	0.002332426	0.032742336	0.027281383	SIX1/DLX1/DLX2/NFIA/HOXC10/HOXD10/EPOP/NKX2-1/GLI2/FOXG1/POU4F1/DMRT3/NKX2-2/IHH/DMRTA2/SOX1/MNX1	17
BP	GO:0007612	learning	29/2074	153/18888	0.189542484	1.726170893	3.167437458	0.002337945	0.032742336	0.027281383	SLC6A1/STRA6/EN1/ATP1A2/SLC24A2/NETO1/CNTNAP2/RGS14/CLN8/PDE8B/SLC7A11/PPT1/FOS/ADGRB3/TACR1/NTRK2/CLDN5/BTG2/TACR2/DRD1/ATP8A1/NLGN3/RELN/KIT/PRKAR2B/NPTX2/CHRNB2/NLGN4X/NRXN2	29
BP	GO:0014033	neural crest cell differentiation	20/2074	93/18888	0.215053763	1.958503126	3.254349467	0.002354813	0.032850913	0.027371851	SIX1/EXT1/ACVR1/CITED2/FOXC1/PHACTR4/GSC/NRG1/EFNB1/FOLR1/TBX1/FN1/SEMA3C/SEMA3E/EDN3/ALDH1A2/FOXC2/SEMA3D/SOX10/SEMA6D	20
BP	GO:0034308	primary alcohol metabolic process	22/2074	106/18888	0.20754717	1.890140281	3.227682545	0.002362413	0.032850913	0.027371851	GDPD3/ADH1A/SCNN1B/CLCN2/CYP2C8/ALDH3A2/CYP2C18/NAAA/SULT2A1/ALDH2/AKR1C1/RDH12/CYP27C1/DHRS9/CYP11A1/ALDH1A2/ADH7/SULT1E1/RBP4/AKR1C4/AKR1C3/RPE65	22
BP	GO:0046545	development of primary female sexual characteristics	22/2074	106/18888	0.20754717	1.890140281	3.227682545	0.002362413	0.032850913	0.027371851	FST/FANCA/TNFAIP6/ADCYAP1R1/FOXL2/BRCA2/FOXC1/LHFPL2/ZP3/SLIT3/VGF/WT1/LEP/FSHR/LHX9/KIT/ANG/LHCGR/GAS2/ROBO2/GPR149/EREG	22
BP	GO:0009111	vitamin catabolic process	6/2074	14/18888	0.428571429	3.903016944	3.816207299	0.002391988	0.033106014	0.027584405	CYP27B1/CYP26A1/PDXP/CYP24A1/CBR3/CYP4F11	6
BP	GO:0072075	metanephric mesenchyme development	6/2074	14/18888	0.428571429	3.903016944	3.816207299	0.002391988	0.033106014	0.027584405	SIX1/SIX4/STAT1/TCF21/BASP1/WT1	6
BP	GO:0036293	response to decreased oxygen levels	53/2074	327/18888	0.162079511	1.476064512	3.049926294	0.002426004	0.033498167	0.027911152	LOXL2/HSP90B1/TREM2/STC2/RYR1/KCNA5/ANGPT2/TGFBR3/CBS/PLOD1/PGF/CPEB4/PLOD2/VASN/BRIP1/RORA/ALAD/SLC2A1/DDAH1/CITED2/AQP3/CA9/KCND2/KCNMB1/P2RX3/PLEKHN1/SLC6A4/NPEPPS/MYOCD/UCP3/NOS2/FOS/SLC2A4/COL6A1/ITPR1/EGR1/ABAT/ZEB2/SCN2A/KCNMA1/LEP/RYR2/CPEB2/HIF3A/ANG/NDNF/CYSLTR1/PTGIS/CHRNB2/SOD3/DPP4/ARNT2/PPARG	53
BP	GO:1901654	response to ketone	38/2074	217/18888	0.175115207	1.594781117	3.094949694	0.002470426	0.033655923	0.028042597	SPP1/STK39/SP1/HOXD13/CDK4/SCNN1B/TGFBR3/MSN/PCNA/TYMS/AR/HMGCS2/CA9/HOXB13/CFTR/UCP3/FOS/CCL19/NASP/SLIT3/CLDN4/KLF9/TACR1/PSPH/P2RY6/NCOA1/ADCY5/FOSB/SCNN1A/CDA/TFAP4/CLDN1/MAOB/NKX2-2/AKR1C3/SOX10/ACOD1/NEFL	38
BP	GO:0050769	positive regulation of neurogenesis	42/2074	246/18888	0.170731707	1.554860409	3.076489122	0.002481958	0.033655923	0.028042597	ASPA/PLXNA1/LIMK1/IL34/ZNF365/ASPM/MAPT/VCAN/CRABP2/SOX11/CLCN2/TIAM1/PLAG1/PLXNA2/SPINT1/RGS14/ETV5/MME/PLXNC1/IL6ST/PTPRZ1/NTRK2/IL33/NKX6-1/FN1/NTN1/RELN/IL1B/ITPKA/CX3CR1/KIT/FOXG1/CHODL/CYSLTR1/PLXNA4/CUX2/ROBO2/NKX2-2/DMRTA2/IFNG/SOX10/NEFL	42
BP	GO:0021892	cerebral cortex GABAergic interneuron differentiation	5/2074	10/18888	0.5	4.553519769	3.94758136	0.002488803	0.033655923	0.028042597	DLX1/DLX2/NKX2-1/DRD1/RAC3	5
BP	GO:0031055	chromatin remodeling at centromere	5/2074	10/18888	0.5	4.553519769	3.94758136	0.002488803	0.033655923	0.028042597	HJURP/CENPA/CENPN/OIP5/NASP	5
BP	GO:0034080	CENP-A containing chromatin assembly	5/2074	10/18888	0.5	4.553519769	3.94758136	0.002488803	0.033655923	0.028042597	HJURP/CENPA/CENPN/OIP5/NASP	5
BP	GO:0036093	germ cell proliferation	5/2074	10/18888	0.5	4.553519769	3.94758136	0.002488803	0.033655923	0.028042597	PTGDS/FANCA/UCHL1/DMRT1/HPGDS	5
BP	GO:0048703	embryonic viscerocranium morphogenesis	5/2074	10/18888	0.5	4.553519769	3.94758136	0.002488803	0.033655923	0.028042597	MTHFD1L/CHST11/NDST1/TBX1/FOXC2	5
BP	GO:0060346	bone trabecula formation	5/2074	10/18888	0.5	4.553519769	3.94758136	0.002488803	0.033655923	0.028042597	COL1A1/FBN2/MSX2/CHAD/WNT10B	5
BP	GO:0072203	cell proliferation involved in metanephros development	5/2074	10/18888	0.5	4.553519769	3.94758136	0.002488803	0.033655923	0.028042597	STAT1/EGR1/PDGFRB/WT1/GPC3	5
